LocalidadOrigen,LocalidadDestino,distancia,tiempo
77,98,20498.0,2165.3
77,99,10330.7,1151.8
77,100,8765.6,627.1
77,101,17539.6,1231.0
77,102,22820.2,1437.9
78,1,6384.5,608.6
78,2,31290.2,2487.8
78,3,6315.9,518.1
78,4,6837.0,770.1
78,5,26937.7,1998.1
78,6,20981.1,1608.5
78,7,19041.9,1524.0
78,8,15586.7,1185.8
78,9,10571.2,916.2
78,10,29518.5,2322.0
78,11,16997.5,1335.7
78,12,24452.2,1988.3
78,13,21766.0,1575.8
78,14,4131.5,626.9
78,15,25673.2,1904.9
78,16,2275.1,388.1
78,17,12297.8,1067.8
78,18,7741.1,692.1
78,19,5873.7,684.0
78,20,32100.2,2820.9
78,21,11390.2,958.5
78,22,11240.2,1026.1
78,23,21047.3,1535.3
78,24,12768.3,1180.8
78,25,23508.9,1819.8
78,26,11679.1,1117.9
78,27,20328.1,1584.7
78,28,26638.6,1928.6
78,29,26188.0,1869.1
78,30,24265.4,1856.9
78,31,27590.5,2141.5
78,32,9468.0,858.6
78,33,13386.0,1102.5
78,34,24755.8,1971.1
78,35,21155.6,1667.3
78,36,16815.5,1334.1
78,37,29203.3,2344.6
78,38,20705.7,1516.9
78,39,25082.9,1890.1
78,40,24027.4,1773.4
78,41,12587.9,1002.7
78,42,20926.2,1542.4
78,43,11011.8,1000.7
78,44,19919.0,1451.9
78,45,28275.2,2138.9
78,46,20307.8,1587.0
78,47,17102.7,1579.2
78,48,29961.2,2197.5
78,49,22066.8,1738.1
78,50,17438.1,1419.3
78,51,17975.1,1557.4
78,52,14373.5,1021.6
78,53,9497.8,876.2
78,54,28698.5,2220.1
78,55,15309.0,1185.6
78,56,17033.6,1322.6
78,57,25709.7,1968.6
78,58,30149.3,2259.9
78,59,2484.2,431.9
78,60,23755.1,1926.2
78,61,10712.5,908.5
78,62,15013.4,1195.0
78,63,27196.6,2055.7
78,64,28403.6,2454.6
78,65,27562.9,2130.7
78,66,25204.3,1907.4
78,67,21733.0,1718.7
78,68,22206.8,1810.2
78,69,18584.8,1437.9
78,70,3367.4,294.8
78,71,21126.4,1681.8
78,72,29628.9,2223.5
78,73,9108.3,805.4
78,74,16589.0,1171.0
78,75,7802.6,729.6
78,76,27018.6,2069.0
78,77,31922.3,2298.4
78,79,6105.7,713.7
78,80,26219.8,2145.7
78,81,10897.7,854.9
78,82,26937.7,2357.3
78,83,13251.9,1157.7
78,84,11509.5,1021.3
78,85,23631.2,1786.6
78,86,7091.9,775.2
78,87,24841.2,1772.3
78,88,31551.5,2282.2
78,89,11975.2,1100.2
78,90,13407.8,970.8
78,91,24648.4,2003.6
78,92,26246.2,2067.3
78,93,8495.7,758.1
78,94,10026.5,893.5
78,95,27121.2,2077.2
78,96,18610.9,1503.8
78,97,21681.9,1632.8
78,98,31894.6,3098.2
78,99,23253.6,1980.9
78,100,27877.5,2303.8
78,101,24870.0,1910.8
78,102,11025.5,1012.6
79,1,6718.3,824.4
79,2,26400.2,2178.8
79,3,9928.5,750.5
79,4,1924.2,277.1
79,5,17464.8,1612.0
79,6,13822.1,1192.8
79,7,14151.9,1215.0
79,8,9549.6,866.6
79,9,7541.4,639.9
79,10,24628.5,2013.0
79,11,10960.4,1016.5
79,12,19562.2,1679.3
79,13,15567.4,1216.1
79,14,8518.5,889.0
79,15,17834.9,1546.7
79,16,6454.1,633.2
79,17,15910.5,1300.2
79,18,11353.7,924.5
79,19,2347.6,338.0
79,20,27210.1,2511.9
79,21,6518.4,645.0
79,22,7238.1,595.2
79,23,14848.7,1175.6
79,24,8695.1,871.1
79,25,17310.3,1460.1
79,26,7677.0,687.0
79,27,15438.1,1275.7
79,28,18800.3,1570.4
79,29,18349.8,1510.9
79,30,19375.4,1547.9
79,31,21391.9,1781.8
79,32,6305.5,544.7
79,33,7187.4,742.8
79,34,19865.8,1662.1
79,35,16265.6,1358.3
79,36,11925.5,1025.1
79,37,24313.3,2035.6
79,38,14507.1,1157.2
79,39,20192.9,1581.1
79,40,15806.9,1375.8
79,41,6389.3,643.0
79,42,14876.5,1205.3
79,43,14624.4,1233.1
79,44,13720.4,1092.2
79,45,22076.6,1779.2
79,46,15417.8,1278.0
79,47,12806.0,1185.1
79,48,23607.5,1888.5
79,49,17176.8,1429.1
79,50,11401.0,1100.1
79,51,14033.8,1194.9
79,52,6976.4,647.0
79,53,6668.4,591.9
79,54,22499.9,1860.4
79,55,10419.0,876.6
79,56,10835.0,962.9
79,57,17992.0,1565.2
79,58,25259.3,1950.9
79,59,7176.0,655.7
79,60,16596.1,1510.5
79,61,9580.2,768.4
79,62,10123.4,886.0
79,63,22306.6,1746.7
79,64,23513.5,2145.6
79,65,22672.8,1821.7
79,66,20314.3,1598.4
79,67,15534.4,1359.0
79,68,17316.8,1501.2
79,69,11425.8,1022.2
79,70,7758.8,528.5
79,71,16236.4,1372.8
79,72,23275.2,1914.5
79,73,8405.9,818.6
79,74,10390.4,811.3
79,75,6556.1,588.3
79,76,20820.0,1709.3
79,77,27032.3,1989.4
79,78,5520.0,443.4
79,80,21329.8,1836.7
79,81,6007.7,545.9
79,82,22047.7,2048.3
79,83,13735.1,1039.9
79,84,7976.3,748.2
79,85,18741.2,1477.6
79,86,961.2,156.7
79,87,18642.6,1412.6
79,88,26661.5,1973.2
79,89,15587.9,1332.6
79,90,7370.7,651.6
79,91,19758.3,1694.6
79,92,21356.2,1758.3
79,93,7535.7,634.2
79,94,7197.0,605.3
79,95,22231.2,1768.2
79,96,12679.3,1127.3
79,97,14895.6,1232.2
79,98,27004.6,2789.2
79,99,17055.0,1621.2
79,100,22987.5,1994.8
79,101,19980.0,1601.8
79,102,7023.4,581.7
80,1,26919.0,2070.1
80,2,5129.8,600.6
80,3,29013.4,2203.1
80,4,23465.9,1703.3
80,5,7445.4,832.5
80,6,12640.5,1145.1
80,7,9419.2,933.9
80,8,17041.9,1426.5
80,9,25573.9,1835.6
80,10,3417.7,391.7
80,11,14767.5,1294.3
80,12,2071.1,279.0
80,13,18094.4,1568.8
80,14,26657.4,2233.1
80,15,9151.2,933.9
80,16,24372.0,1996.9
80,17,34995.4,2752.8
80,18,30438.7,2377.1
80,19,23889.2,1764.2
80,20,8214.7,902.8
80,21,24551.0,1840.7
80,22,14531.7,1295.7
80,23,17813.2,1638.8
80,24,17734.6,1615.6
80,25,13870.1,1151.8
80,26,15353.4,1431.1
80,27,7064.4,702.5
80,28,8417.4,829.3
80,29,12470.1,1061.2
80,30,4878.9,545.9
80,31,12781.4,961.5
80,32,18246.7,1585.6
80,33,22883.4,1737.1
80,34,3219.5,407.6
80,35,8229.4,735.1
80,36,10167.4,995.4
80,37,5906.8,618.1
80,38,15618.1,1421.6
80,39,3709.8,467.4
80,40,10049.3,928.7
80,41,22350.5,1717.9
80,42,10851.6,949.3
80,43,33709.4,2685.7
80,44,17085.7,1562.6
80,45,14331.6,1062.5
80,46,7203.4,731.0
80,47,11285.3,1181.4
80,48,5270.2,445.6
80,49,4552.0,559.5
80,50,15378.7,1387.9
80,51,11415.6,1078.8
80,52,17454.5,1422.1
80,53,18609.5,1632.8
80,54,13794.9,1057.3
80,55,12432.5,1133.3
80,56,16727.1,1435.4
80,57,6323.1,657.6
80,58,8818.2,720.1
80,59,24430.4,1967.4
80,60,8083.6,896.5
80,61,28387.9,1963.0
80,62,13628.7,1288.4
80,63,8591.6,726.1
80,64,7784.6,966.4
80,65,5730.7,592.0
80,66,3586.9,442.2
80,67,11880.7,1203.8
80,68,6412.3,822.0
80,69,14698.1,1306.9
80,70,26843.8,1981.1
80,71,5972.3,683.7
80,72,8297.8,683.7
80,73,28606.6,2064.3
80,74,17841.9,1546.3
80,75,21180.6,1797.6
80,76,14186.2,1051.2
80,77,12276.5,941.0
80,78,24605.0,1896.0
80,79,24263.6,1829.7
80,81,16187.2,1413.5
80,82,1986.8,328.0
80,83,27202.0,1949.7
80,84,17754.2,1621.2
80,85,8083.4,727.6
80,86,20905.8,1785.3
80,87,19753.6,1677.0
80,88,11905.7,924.8
80,89,34672.8,2785.2
80,90,18723.2,1484.2
80,91,1723.0,233.1
80,92,4758.2,632.0
80,93,19609.6,1693.3
80,94,19138.1,1646.2
80,95,4311.8,560.7
80,96,11102.6,1072.1
80,97,10175.1,926.6
80,98,9175.6,1430.0
80,99,16298.0,1623.5
80,100,3992.0,385.7
80,101,9322.3,851.8
80,102,14580.6,1302.6
81,1,9446.1,900.2
81,2,20796.4,1713.9
81,3,14152.2,928.0
81,4,5616.2,478.0
81,5,16443.9,1224.2
81,6,10979.6,930.3
81,7,8548.1,750.1
81,8,8208.5,751.8
81,9,10259.7,751.0
81,10,19024.7,1548.1
81,11,8820.9,763.4
81,12,13958.4,1214.4
81,13,14949.6,1168.4
81,14,12083.6,1045.2
81,15,15179.3,1131.0
81,16,9798.2,809.0
81,17,20134.2,1477.7
81,18,15577.5,1102.0
81,19,6039.5,538.9
81,20,21606.3,2047.0
81,21,9236.7,756.1
81,22,2895.0,231.3
81,23,14230.9,1127.9
81,24,5189.7,522.6
81,25,16701.3,1202.1
81,26,3333.9,323.1
81,27,9834.3,810.8
81,28,16144.8,1154.7
81,29,15694.2,1095.2
81,30,13771.6,1083.0
81,31,21933.4,1545.0
81,32,3634.8,304.6
81,33,7569.1,652.5
81,34,14262.0,1197.2
81,35,10661.8,893.4
81,36,6321.7,560.2
81,37,18709.5,1570.7
81,38,13889.3,1109.5
81,39,14589.1,1116.2
81,40,13533.5,999.5
81,41,7036.2,633.3
81,42,10432.4,768.5
81,43,18848.2,1410.6
81,44,13102.6,1044.5
81,45,21719.4,1582.7
81,46,9814.0,813.1
81,47,8462.9,821.2
81,48,19467.4,1423.6
81,49,11573.0,964.2
81,50,9708.4,1004.2
81,51,7481.2,783.5
81,52,4531.7,396.0
81,53,3997.7,351.8
81,54,22946.9,1640.8
81,55,4815.2,411.7
81,56,9230.6,898.6
81,57,15215.9,1194.7
81,58,19655.5,1486.0
81,59,9856.6,779.5
81,60,15034.0,1199.3
81,61,13073.6,878.4
81,62,4519.6,421.1
81,63,16702.8,1281.8
81,64,17909.7,1680.7
81,65,17069.0,1356.8
81,66,14710.5,1133.5
81,67,14036.5,1135.7
81,68,11713.0,1036.3
81,69,8583.3,759.7
81,70,11982.6,706.0
81,71,10632.6,907.9
81,72,19135.0,1449.6
81,73,11133.7,894.4
81,74,9772.6,763.6
81,75,6588.9,572.1
81,76,20462.8,1512.8
81,77,21428.5,1524.5
81,78,9743.8,620.9
81,79,6466.1,571.9
81,80,15726.0,1371.8
81,82,16443.9,1583.4
81,83,11887.7,865.1
81,84,4834.2,479.8
81,85,13137.4,1012.7
81,86,6044.6,510.2
81,87,18024.8,1364.9
81,88,21057.7,1508.3
81,89,19811.6,1510.1
81,90,5417.2,500.0
81,91,14154.5,1229.7
81,92,15752.4,1293.4
81,93,5485.8,450.0
81,94,4526.3,365.2
81,95,16627.4,1303.3
81,96,8117.1,729.9
81,97,11188.1,858.9
81,98,21400.8,2324.3
81,99,16982.4,1539.4
81,100,17383.7,1529.9
81,101,14376.2,1136.9
81,102,2680.2,217.8
82,1,27651.4,2220.6
82,2,4725.5,565.2
82,3,30239.2,2392.0
82,4,24198.3,1853.8
82,5,8177.9,983.0
82,6,13373.0,1295.6
82,7,10644.9,1122.8
82,8,17774.4,1577.0
82,9,26306.4,1986.1
82,10,3013.5,356.3
82,11,15500.0,1444.8
82,12,2803.5,429.5
82,13,18413.3,1737.8
82,14,27883.1,2422.0
82,15,9883.6,1084.4
82,16,25597.8,2185.8
82,17,36221.1,2941.7
82,18,31664.4,2566.0
82,19,24621.6,1914.7
82,20,8423.7,965.3
82,21,25283.4,1991.2
82,22,15757.4,1484.6
82,23,18132.1,1807.8
82,24,18960.3,1804.5
82,25,14079.0,1214.3
82,26,16579.1,1620.0
82,27,8290.1,891.4
82,28,9149.8,979.8
82,29,14445.2,1192.8
82,30,5611.3,696.4
82,31,12990.4,1024.0
82,32,19472.4,1774.5
82,33,23615.8,1887.6
82,34,3753.7,532.7
82,35,8851.6,837.1
82,36,11393.2,1184.3
82,37,5502.6,582.7
82,38,15937.1,1590.6
82,39,4630.6,576.4
82,40,10781.7,1079.2
82,41,23082.9,1868.4
82,42,12077.3,1138.2
82,43,34935.1,2874.6
82,44,17404.6,1731.6
82,45,14540.6,1125.0
82,46,8429.1,919.9
82,47,11907.5,1283.4
82,48,5479.1,508.1
82,49,5777.7,748.4
82,50,16111.1,1538.4
82,51,12641.3,1267.7
82,52,18187.0,1572.6
82,53,19835.2,1821.7
82,54,14003.9,1119.8
82,55,13658.2,1322.2
82,56,17459.6,1585.9
82,57,7055.5,808.1
82,58,9027.2,782.6
82,59,25656.1,2156.3
82,60,8816.0,1047.0
82,61,29120.3,2113.5
82,62,14854.4,1477.3
82,63,8800.6,788.6
82,64,7380.4,931.0
82,65,5326.4,556.6
82,66,4734.7,585.4
82,67,12613.1,1354.3
82,68,7144.7,972.5
82,69,15430.6,1457.4
82,70,28069.5,2170.0
82,71,7198.1,872.6
82,72,8506.7,746.2
82,73,29339.0,2214.8
82,74,18574.3,1696.8
82,75,22406.4,1986.5
82,76,14395.1,1113.7
82,77,12485.4,1003.5
82,78,25830.7,2084.9
82,79,24996.1,1980.2
82,80,1986.8,323.8
82,81,17412.9,1602.4
82,83,27934.5,2100.2
82,84,18979.9,1810.1
82,85,8705.6,829.6
82,86,22131.5,1974.2
82,87,20072.6,1846.0
82,88,12114.6,987.3
82,89,35898.5,2974.1
82,90,19455.6,1634.7
82,91,2455.5,383.6
82,92,5896.8,730.2
82,93,20835.3,1882.2
82,94,20363.8,1835.1
82,95,5652.4,581.1
82,96,11724.8,1174.1
82,97,10907.6,1077.1
82,98,8771.3,1394.6
82,99,17400.7,1766.9
82,100,4201.0,448.2
82,101,9944.4,953.8
82,102,15806.3,1491.5
83,1,6746.4,537.7
83,2,31230.9,2319.1
83,3,21750.4,1419.6
83,4,13383.9,802.0
83,5,19544.4,1599.9
83,6,15052.8,1208.8
83,7,18255.6,1303.2
83,8,9579.0,727.0
83,9,4796.7,405.6
83,10,29459.2,2153.3
83,11,11876.5,965.8
83,12,24392.9,1819.6
83,13,14452.2,1034.9
83,14,20340.5,1558.1
83,15,18279.8,1506.7
83,16,18276.0,1302.3
83,17,16703.4,1633.8
83,18,23175.7,1593.6
83,19,13807.2,862.9
83,20,33352.2,2574.3
83,21,5839.0,483.8
83,22,13250.5,748.5
83,23,13733.5,994.4
83,24,15545.3,1039.8
83,25,16195.1,1278.9
83,26,13689.4,840.3
83,27,20268.8,1416.0
83,28,19245.3,1530.4
83,29,16393.7,1474.4
83,30,22331.4,1650.4
83,31,20276.7,1600.6
83,32,14551.9,930.9
83,33,7087.0,567.4
83,34,23231.3,1800.7
83,35,21096.4,1498.6
83,36,17002.1,1147.6
83,37,29144.1,2175.9
83,38,13391.9,976.0
83,39,25023.6,1721.4
83,40,19260.9,1400.2
83,41,6935.3,566.4
83,42,18330.5,1229.7
83,43,17755.5,1778.9
83,44,12605.2,911.0
83,45,20961.4,1598.0
83,46,20285.4,1408.7
83,47,18818.4,1338.4
83,48,27061.5,1912.9
83,49,22007.6,1569.4
83,50,12467.9,983.9
83,51,17487.8,1219.3
83,52,9942.2,605.8
83,53,14914.7,978.1
83,54,21384.7,1679.2
83,55,15249.7,1016.9
83,56,9808.5,745.5
83,57,21446.0,1589.6
83,58,27249.6,1975.3
83,59,18641.3,1311.2
83,60,20050.1,1534.9
83,61,2456.7,197.8
83,62,14161.9,1005.9
83,63,24296.9,1771.1
83,64,28344.3,2285.9
83,65,27503.6,1962.0
83,66,25145.0,1738.7
83,67,14419.2,1177.8
83,68,20968.6,1615.0
83,69,14879.8,1046.6
83,70,9725.2,816.6
83,71,21067.1,1513.1
83,72,26729.2,1938.9
83,73,3990.2,319.1
83,74,9275.2,630.1
83,75,15651.6,1108.5
83,76,19704.8,1528.1
83,77,24106.2,1863.4
83,78,17341.9,1112.5
83,79,14181.6,928.4
83,80,26160.5,1977.0
83,81,13024.1,741.1
83,82,26878.4,2188.6
83,84,15189.8,997.0
83,85,23571.9,1617.9
83,86,13642.7,1001.8
83,87,17527.4,1231.4
83,88,24394.2,1883.4
83,89,27409.8,2001.7
83,90,8275.1,560.7
83,91,24589.1,1834.9
83,92,26186.9,1898.6
83,93,16761.9,1075.5
83,94,15443.3,991.5
83,95,27061.9,1908.5
83,96,18691.7,1280.6
83,97,18349.7,1256.6
83,98,31835.3,2929.5
83,99,15939.8,1440.0
83,100,28594.4,2029.5
83,101,24810.8,1742.1
83,102,13035.8,735.0
84,1,15727.4,1253.3
84,2,19318.9,1918.7
84,3,14880.0,1161.5
84,4,8566.5,859.4
84,5,18243.2,1556.9
84,6,13936.5,1293.9
84,7,10347.5,1082.8
84,8,11198.6,1135.0
84,9,12752.4,1139.6
84,10,17547.1,1752.9
84,11,11777.7,1127.0
84,12,15757.7,1547.1
84,13,17566.0,1572.7
84,14,12394.0,1130.3
84,15,16978.7,1463.7
84,16,10108.7,894.1
84,17,20862.0,1711.2
84,18,16305.2,1335.5
84,19,8981.3,897.2
84,20,23405.7,2379.7
84,21,11729.5,1144.7
84,22,3919.6,451.8
84,23,16847.3,1532.2
84,24,2765.4,364.1
84,25,18500.7,1534.8
84,26,3526.6,418.7
84,27,10994.2,1104.9
84,28,17944.1,1487.4
84,29,17493.5,1427.9
84,30,15571.0,1415.7
84,31,23732.7,1877.7
84,32,2433.7,397.7
84,33,11729.9,1076.5
84,34,16061.3,1529.9
84,35,10920.1,1141.9
84,36,7282.8,803.8
84,37,17232.0,1775.5
84,38,16505.7,1513.8
84,39,13111.5,1321.0
84,40,15332.9,1332.2
84,41,11197.0,1057.3
84,42,12231.8,1101.2
84,43,19575.9,1644.1
84,44,15719.0,1448.8
84,45,23518.7,1915.4
84,46,10688.1,1054.4
84,47,7099.8,762.5
84,48,21266.7,1756.3
84,49,13212.8,1259.1
84,50,13642.9,1370.6
84,51,11172.4,1136.7
84,52,7090.8,748.1
84,53,2023.7,340.7
84,54,24746.2,1973.5
84,55,6764.4,734.3
84,56,13737.4,1268.1
84,57,17015.2,1527.4
84,58,21454.8,1818.7
84,59,10167.1,864.6
84,60,16833.3,1532.0
84,61,14791.3,1268.1
84,62,7509.7,804.3
84,63,18502.1,1614.5
84,64,16432.2,1885.5
84,65,15591.5,1561.6
84,66,13232.9,1338.3
84,67,17092.5,1485.3
84,68,13512.3,1369.0
84,69,11540.1,1123.3
84,70,12710.3,939.5
84,71,12431.9,1240.6
84,72,20934.4,1782.3
84,73,14046.5,1284.2
84,74,12389.0,1167.9
84,75,6166.1,627.8
84,76,22262.1,1845.5
84,77,23227.8,1857.2
84,78,10471.5,854.4
84,79,7193.9,805.4
84,80,16459.5,1673.3
84,81,3394.0,464.2
84,82,17453.1,1822.1
84,83,16048.5,1289.1
84,85,11659.8,1217.5
84,86,6772.3,743.7
84,87,20641.2,1769.2
84,88,22857.0,1841.0
84,89,20539.4,1743.6
84,90,9351.7,866.4
84,91,15953.9,1562.4
84,92,14274.8,1498.2
84,93,4633.9,493.7
84,94,2832.5,427.5
84,95,15149.8,1508.1
84,96,6973.1,704.7
84,97,12987.5,1191.6
84,98,19923.2,2529.1
84,99,20038.4,1889.0
84,100,19183.0,1862.6
84,101,12898.7,1341.7
84,102,3580.5,467.0
85,1,25240.0,1764.8
85,2,11177.9,955.7
85,3,25254.0,1813.8
85,4,21786.9,1398.0
85,5,11297.1,917.6
85,6,10820.2,767.5
85,7,6868.4,545.6
85,8,13312.7,1098.6
85,9,23894.9,1530.3
85,10,9406.2,789.9
85,11,10782.7,883.0
85,12,8917.3,762.4
85,13,15543.5,1180.5
85,14,22898.0,1843.8
85,15,13047.7,923.5
85,16,20612.6,1607.6
85,17,31236.0,2363.5
85,18,26679.3,1987.8
85,19,22210.2,1458.9
85,20,15985.9,1516.4
85,21,22872.0,1535.4
85,22,10772.3,906.4
85,23,15262.4,1250.5
85,24,11548.8,1115.1
85,25,14569.7,994.6
85,26,11593.9,1041.8
85,27,4524.4,325.6
85,28,12269.1,914.4
85,29,13562.5,887.7
85,30,8730.6,631.0
85,31,16892.3,1093.0
85,32,14487.2,1196.3
85,33,21204.4,1431.8
85,34,9220.9,745.2
85,35,3025.1,242.3
85,36,5693.9,548.1
85,37,6785.6,723.9
85,38,13067.3,1033.3
85,39,4970.6,358.0
85,40,11401.9,792.0
85,41,20671.5,1412.6
85,42,8300.7,561.0
85,43,29950.0,2296.4
85,44,14534.8,1174.3
85,45,18442.5,1194.0
85,46,4229.7,326.4
85,47,6943.5,661.5
85,48,14426.3,971.6
85,49,6074.3,491.6
85,50,13666.9,1060.0
85,51,8864.8,690.5
85,52,15775.5,1116.8
85,53,14850.1,1243.5
85,54,17905.8,1188.8
85,55,8673.1,744.0
85,56,12742.3,1024.1
85,57,10174.8,742.7
85,58,14614.4,1034.0
85,59,20671.0,1578.1
85,60,11935.3,981.6
85,61,26708.9,1657.7
85,62,10137.4,878.9
85,63,11661.7,829.8
85,64,5971.4,760.1
85,65,7450.6,598.6
85,66,5092.0,375.3
85,67,13161.5,945.1
85,68,6756.7,589.9
85,69,10712.8,973.0
85,70,23084.4,1591.8
85,71,5591.5,455.9
85,72,14094.0,997.6
85,73,26927.6,1759.0
85,74,13857.1,1135.0
85,75,17421.2,1408.3
85,76,18297.1,1182.7
85,77,16387.4,1072.5
85,78,20845.6,1506.7
85,79,17567.9,1457.7
85,80,8318.6,710.3
85,81,12427.7,1024.2
85,82,9312.2,859.1
85,83,25523.0,1644.4
85,84,11569.8,1132.9
85,86,17146.4,1396.0
85,87,17202.8,1288.7
85,88,16016.6,1056.3
85,89,30913.4,2395.9
85,90,17044.2,1178.9
85,91,9113.5,777.7
85,92,3814.0,372.8
85,93,13977.2,1278.5
85,94,13887.9,1231.8
85,95,7008.9,545.1
85,96,5704.1,530.1
85,97,9056.5,651.4
85,98,8990.0,1433.2
85,99,16107.4,1348.8
85,100,11763.2,999.3
85,101,1238.8,124.2
85,102,10821.2,913.3
86,1,6877.8,739.6
86,2,26371.5,2136.2
86,3,12150.4,843.0
86,4,2611.1,265.4
86,5,16720.5,1517.7
86,6,13077.8,1098.5
86,7,14123.2,1172.4
86,8,8805.3,772.3
86,9,6797.0,545.6
86,10,24599.8,1970.4
86,11,10216.1,922.2
86,12,19533.5,1636.7
86,13,14823.1,1121.8
86,14,10740.4,981.5
86,15,17090.6,1452.4
86,16,8675.9,725.7
86,17,18132.4,1392.7
86,18,13575.6,1017.0
86,19,3034.5,326.3
86,20,29153.8,2455.6
86,21,5774.1,550.7
86,22,7230.5,608.4
86,23,14104.4,1081.3
86,24,8687.5,884.3
86,25,16566.0,1365.8
86,26,7669.5,700.2
86,27,15409.4,1233.1
86,28,18056.0,1476.1
86,29,17605.5,1416.6
86,30,19346.7,1505.3
86,31,20647.6,1687.5
86,32,6062.0,533.6
86,33,6443.1,648.5
86,34,19837.1,1619.5
86,35,16236.9,1315.7
86,36,11896.8,982.5
86,37,24284.6,1993.0
86,38,13762.8,1062.9
86,39,20164.2,1538.5
86,40,15062.6,1281.5
86,41,5645.0,548.7
86,42,14132.2,1111.0
86,43,16846.3,1325.6
86,44,12976.1,997.9
86,45,21332.3,1684.9
86,46,15389.1,1235.4
86,47,12798.4,1198.3
86,48,22863.2,1794.2
86,49,17148.1,1386.5
86,50,10656.7,1005.8
86,51,13289.5,1100.6
86,52,6232.1,552.7
86,53,6424.8,580.8
86,54,21755.6,1766.1
86,55,10390.3,834.0
86,56,10090.7,868.6
86,57,17247.7,1470.9
86,58,23051.3,1856.6
86,59,9041.2,734.6
86,60,15851.8,1416.2
86,61,8835.9,674.1
86,62,10094.7,843.4
86,63,20098.6,1652.4
86,64,23484.8,2103.0
86,65,22644.1,1779.1
86,66,20285.6,1555.8
86,67,14790.1,1264.7
86,68,17288.1,1458.6
86,69,10681.5,927.9
86,70,9980.7,621.0
86,71,16207.7,1330.2
86,72,22530.9,1820.2
86,73,8565.4,733.8
86,74,9646.1,717.0
86,75,6051.6,531.9
86,76,20075.7,1615.0
86,77,24824.3,1895.1
86,78,7741.9,535.9
86,79,893.1,146.0
86,80,21301.1,1794.1
86,81,5805.4,500.7
86,82,22019.0,2005.7
86,83,12990.8,945.6
86,84,7732.8,737.1
86,85,18712.5,1435.0
86,87,17898.3,1318.3
86,88,24453.5,1878.9
86,89,17809.8,1425.1
86,90,6626.4,557.3
86,91,19729.6,1652.0
86,92,21327.5,1715.7
86,93,7031.2,577.8
86,94,6953.5,594.2
86,95,22202.5,1725.6
86,96,12671.7,1140.5
86,97,14151.3,1137.9
86,98,26975.9,2746.6
86,99,16310.6,1526.9
86,100,24396.1,1910.8
86,101,19951.3,1559.2
86,102,7015.8,594.9
87,1,18769.6,1646.7
87,2,25002.8,1936.8
87,3,28568.1,1980.7
87,4,18043.7,1343.3
87,5,12222.3,1084.3
87,6,7730.7,693.2
87,7,11647.9,899.7
87,8,9062.4,812.4
87,9,15516.5,1368.5
87,10,23231.0,1771.0
87,11,11027.6,1025.3
87,12,18172.6,1447.6
87,13,2262.8,218.0
87,14,27158.1,2119.2
87,15,10957.8,991.1
87,16,25093.6,1863.4
87,17,34550.1,2530.4
87,18,29993.3,2154.7
87,19,18467.1,1404.2
87,20,25386.8,2115.4
87,21,14116.4,1333.8
87,22,17605.4,1352.4
87,23,3115.3,332.2
87,24,19900.2,1643.7
87,25,9072.7,773.5
87,26,18044.3,1444.2
87,27,14040.7,1033.7
87,28,11923.2,1014.8
87,29,9271.3,969.0
87,30,14366.0,1191.5
87,31,13154.3,1095.2
87,32,20699.8,1526.8
87,33,13573.6,1299.1
87,34,15266.0,1341.8
87,35,14868.2,1116.3
87,36,14595.3,1105.8
87,37,22915.9,1793.6
87,38,4259.9,382.9
87,39,18795.5,1339.1
87,40,10063.4,891.9
87,41,12775.5,1199.3
87,42,9144.0,717.0
87,43,33264.0,2463.3
87,44,4471.4,455.9
87,45,13839.0,1092.6
87,46,13596.1,1036.3
87,47,15804.5,1276.2
87,48,19096.2,1454.0
87,49,16040.7,1191.4
87,50,7631.5,756.4
87,51,12356.9,965.8
87,52,14070.4,1189.1
87,53,21062.7,1574.0
87,54,14262.3,1173.8
87,55,16695.3,1249.1
87,56,8245.6,698.6
87,57,13480.6,1130.7
87,58,18138.2,1489.7
87,59,25458.9,1872.3
87,60,11888.3,1060.5
87,61,17555.4,1497.0
87,62,15503.1,1203.7
87,63,16331.6,1312.2
87,64,22116.1,1903.6
87,65,21275.4,1579.7
87,66,18916.9,1356.4
87,67,7097.2,662.2
87,68,13265.1,1107.8
87,69,13853.0,1163.8
87,70,22140.1,1712.5
87,71,14067.9,1119.9
87,72,18763.8,1480.0
87,73,18571.6,1611.3
87,74,9065.2,771.5
87,75,22469.3,1669.6
87,76,12582.4,1022.7
87,77,16983.8,1358.0
87,78,24159.6,1673.6
87,79,18841.5,1469.7
87,80,19940.2,1605.0
87,81,17379.0,1345.0
87,82,19189.0,1777.1
87,83,17407.5,1533.5
87,84,19544.6,1600.9
87,85,17343.8,1235.6
87,86,19290.7,1546.4
87,88,17271.8,1378.0
87,89,34227.5,2562.8
87,90,10929.1,1047.9
87,91,18368.8,1462.9
87,92,19958.8,1516.3
87,93,22550.8,1672.2
87,94,21591.3,1587.4
87,95,20833.8,1526.2
87,96,14939.3,1134.9
87,97,9163.1,743.9
87,98,25607.2,2547.2
87,99,6881.6,734.4
87,100,20629.0,1570.6
87,101,18582.6,1359.8
87,102,17390.7,1338.9
88,1,29051.6,1974.4
88,2,17983.4,1239.2
88,3,34194.9,2197.6
88,4,25598.4,1607.6
88,5,8264.4,682.7
88,6,13459.5,995.3
88,7,14509.6,1003.0
